"","NS40_1","NS40_2","NS40_3","NS40_4","NS40_5","NS40_6","NS40_7","NS40_8","NS69_1","NS69_2","NS69_3","NS69_4","NS69_5","NS69_6","NS69_7","NS122_1","NS122_2","NS122_3","NS122_4","NS122_5","NS122_6","NS122_7","NS122_8","NS122_9","NS123_1","NS123_2","NS123_3","NS123_4","NS123_5","NS123_6","NS123_7","NS123_8","NS150_1","NS150_2","NS150_3","NS150_4","NS150_5","NS150_6","NS150_7","NS150_8","NS150_9","NS246_1","NS246_2","NS246_3","NS246_4","NS246_5","NS246_6","NS246_7","NS246_8","NS246_9"
"hsa-miR-608",1.92016714237731,1.67996609933036,1.5944170541083,1.65960379854298,1.712173536392,1.35642499998085,1.80587483561629,1.80064552441285,2.40669900595477,1.71316418813662,2.46646151355331,2.16059368258406,1.61258364399804,1.84064725543349,1.77508160810902,1.82131971392139,1.80952161496735,1.82455375962826,1.80078764175738,2.2560712758217,1.71923221414642,1.77725257122483,2.24914235038995,2.03209772663509,1.49718687783248,2.00233492125114,1.95932438021156,1.69626641138331,1.816630976742,1.94374188773099,1.82708191454386,2.12670142022049,1.75478476667173,2.52921860589058,1.82090989267006,1.79401781581863,2.13504668310617,2.08717636974002,2.07280390094635,1.33971242459685,2.28603952760409,1.65868514252484,1.8393387605439,1.83525657408443,1.774053436118,1.83121074003097,1.80096221853723,2.23130529459032,1.81964297273313,1.83154124463159
"hsa-miR-610",1.68493879418859,1.85095632803804,1.20262890283408,1.38998798482109,1.93060828385546,1.72160152788387,1.17372418516486,2.07817725853641,2.25114086992322,2.0673100925439,1.49340412498641,1.16616374016903,2.05019078270734,1.68431722370013,1.70702838014028,2.34384798970517,1.44906664212844,1.92776789261703,2.31811059769258,1.62036231714594,1.90732410640653,1.5738018268883,1.19708745828284,1.47827812108279,2.03593419539401,1.65551681193358,2.28696302557251,1.88820476225108,1.51241308731595,1.32774517985042,1.8529203996469,1.32497339357512,2.22771185692208,1.97258429226485,1.77967632748262,2.00380584112568,1.83076023822798,2.31678421236372,2.03989626729919,2.2295864783118,1.41845497303591,1.55459525490089,1.58141506395117,1.13337736686439,1.65124490404306,1.23006174098173,0.771384706811903,1.35392220566471,1.40868677561724,1.07208438593905
"hsa-miR-612",2.20908530492568,1.84978512850481,2.32762426410087,2.61771694508988,2.06771124540222,2.06024927723666,2.26862940540468,2.0409901609956,2.57520508831602,1.76473610347663,2.28464255852746,2.09723010519597,2.45130741809318,2.21670763018719,1.69347808804234,3.62664257680855,2.51322426305208,2.59582315787742,1.54841158056274,2.09156811764446,2.39735099478974,2.67660615095265,2.02196872441163,1.73978452466702,2.25844740688084,2.06024142772173,2.22361445831312,2.35198545497472,2.06404667129116,2.35240321688459,2.45443995870605,2.04634600717879,3.26999973700529,2.25846540643326,2.43872917529806,2.65279380088924,2.57535821700908,2.77626993201322,2.0914297189036,0.893160329489575,2.21167097328606,2.16808319356766,2.35058132524238,2.27436677032586,2.01679767165725,2.34776680331112,2.03708977933851,2.0915391586044,2.08419591711487,2.33140476275096
"hsa-miR-613",2.06117233125832,1.92025681412076,2.27125826736532,1.72016629966841,1.80262702017157,2.04920584660545,1.70588182227918,1.80760340044195,2.32220134311084,1.62265743605688,1.33534579265086,2.33737459565552,1.93489971882897,1.7708821922263,1.54986423469657,1.78858651035076,1.8054163912046,1.75643807478183,2.38548311775186,1.39645096776918,1.47993158894705,1.56030786412361,1.51019745289223,1.16258941825935,2.20276106411381,1.75233410681954,2.09320866081655,1.57828415818567,1.78076768077338,1.60287728627552,1.73469981887425,1.65392431888701,1.72957518271652,1.77876486926265,1.83961781256985,1.78407328228163,2.04445103454915,1.77853446663694,1.57182427812261,2.834980208654,1.69056709682641,1.86404135140599,1.68616970972089,2.51740982032654,1.89852494793029,1.73335515142345,1.71173888913004,2.2421451661946,1.79148982254582,1.81823673274193
"hsa-miR-614",1.24739799935813,1.34458099888895,1.70820069827495,1.37538516470083,1.35525984670088,1.49121544402393,1.32953763929941,1.39181489235385,1.37708340884063,1.35547836046024,1.38099392629318,1.38939158277387,1.30680074390628,1.39188729688141,1.39154928148021,1.39053694496673,1.38951704823138,1.39144857612629,1.38290236097319,1.2743458786376,1.38443457026881,1.37735595284493,1.37618044811783,1.55298985637671,1.22178037297434,1.39165735547451,1.34120795242172,1.32893713190157,1.39021574971929,1.39435249277984,1.39136257586236,1.3828831820075,1.72799282179367,1.39297615406008,1.38597660759823,1.39091517224447,1.94939948761852,1.38928830645511,1.33972906684873,0.746621105037461,1.41741852286466,1.37940361188087,2.19452387388404,1.3895901403217,2.00196069442267,1.39245244384721,1.3832308482619,1.41241990767031,1.38920714588175,1.87888056963287
"hsa-miR-615-3p",2.01115717893216,1.484687048822,1.79489498952264,1.8771405371541,1.69723437777989,1.61980168269251,1.08829102259734,1.93076461256822,1.54411491884022,2.00657004307685,1.68149952128272,1.26888741172745,1.56343506873261,1.63652614646448,0.924496315575866,1.48888257442483,1.78767342916018,1.61503843902477,2.09294572769704,1.69643271044751,1.34285253517402,1.48930112316796,1.65481430847209,1.67868161589276,1.09290940680017,2.31032571925824,1.30794422630691,1.41506941727807,1.41535247491872,1.20731676692678,2.17674652687368,1.22598224952851,2.06688974538563,1.70687027140606,1.31990887869587,1.67536078252481,1.73113325218172,2.14649530276567,1.81769732991084,1.05084841841177,2.07382146792277,2.01195476516876,1.91280809974015,2.21696708636966,1.66854391124076,2.24702055407949,1.15951680535579,1.87162670857533,1.27247464518232,2.21902012302947
"hsa-miR-615-5p",1.28042812981129,1.53092716443975,1.35267898804423,1.78602539672946,1.98821824619605,1.89576628270889,1.44221612751559,1.45118495972351,1.48320216908812,1.40734998272234,1.46000358486759,1.47201896958301,1.68899787405033,1.50162306321124,1.49623505396753,1.49687204349846,1.49187651969388,1.503809096249,2.36938320105262,1.32134218361563,1.45328676752842,1.52302959953274,1.48701403429664,1.09678531320461,1.34360138227796,1.50052039851162,1.4637667637292,1.48234646470879,1.59484083284501,1.45720524129754,1.4868911730408,1.37381852323241,1.49737607416911,1.48802640577487,1.48947852400843,1.4806263624735,1.44586588320741,1.4985670809674,1.55618820053474,1.74258497726591,1.46881456593429,1.86906282373967,1.48880154057578,1.49420961961835,1.47736590300257,1.4983985971056,1.81208661989912,1.753186883117,1.49489894509534,1.48985441032745
"hsa-miR-616-3p",1.55310282940676,1.7911362537295,1.40338690987969,1.41725223666513,1.53481996024374,1.81234568315391,1.43765160021066,1.48704189433317,2.23701078621698,1.40477564094785,1.51323515315361,1.53648177010189,1.4406619842549,1.57338449457057,1.52817468264045,1.61020943248004,1.59773504087254,1.61553995743219,2.07404278816482,1.83647118156625,1.99144952602837,1.49157080563698,1.47707696989588,1.2297158003508,1.78159942101657,1.5897047229812,1.42479209368335,1.50521661363971,1.59880743140306,2.02664849880552,1.46219359121642,1.46896806773239,1.83437686036789,1.555684379805,1.63360532700216,1.49541453532117,1.8539376591003,1.86547561675269,1.76117704772871,1.05790708669075,1.49645395469276,1.54440121652453,1.49530419671025,1.55114396269106,1.4659364231561,1.58498130846268,1.51950039673398,1.39153625259612,1.61866836278393,1.58597002261427
"hsa-miR-617",1.87238670488578,2.00987536558088,2.13124448518935,2.27306607880198,1.79706717884549,2.14108872947005,1.73164565614883,2.13973804884916,1.81145270964381,1.71055302664646,1.78610024716907,2.25569008121712,1.56140854366441,1.84894067653437,2.11425163826918,1.83312343706774,1.8327828321486,1.84486114786591,1.84014669788836,1.65113059749084,1.73494527984984,1.83107862056808,1.7746676134423,1.43732383662541,2.01666803859533,1.84001934064594,1.73040604437531,1.76272296339637,1.82950540017849,1.7419726768536,1.86888940094964,2.17091144188778,1.9603368824662,1.83775789873272,1.81757297056544,1.81192530186469,1.69290981906667,1.83670355024163,2.49921759483488,2.35554269068202,1.9439566092399,1.75326639160574,1.99804374131979,1.91586741684972,1.722478525143,1.84206021394001,1.85961003665696,1.78561912039851,1.96822280519628,2.15147765756476
"hsa-miR-619-3p",1.05761443379995,1.09506977828032,1.10432693133647,1.43538073178742,1.10010783885817,1.22923925476166,1.0864482485843,1.10803909936462,1.11250240046629,1.08597489037633,1.11754966358826,1.38543901531053,0.949644601124821,1.1247617375608,1.12429273855844,1.12525042800304,1.12563753897752,1.12429932117346,1.12128587518014,1.04146091169095,1.10489253568572,1.1198695750249,1.12008821522169,1.0146705698095,1.05089395075955,1.12460780713398,1.08127823135493,1.12371515402625,1.12470904348763,1.10131583425668,1.12518810802088,1.08361953545455,1.11180716867194,1.11719859964049,1.12508872265594,1.12300063845773,1.08543528323878,1.12544140944234,1.0913303678989,1.88748624787103,1.09820399804491,1.09820749274672,1.60462995261225,1.12490140939989,1.6302104426823,1.12544507526605,1.11699404964412,1.08768439580389,1.12550123200541,1.12390347142893
"hsa-miR-620",1.81652907155968,1.13423586583017,1.13818961759029,1.07943732910585,1.13205904493595,1.43137657250043,1.11766093485738,1.14686645337941,1.15424701449494,1.30570022708253,1.15526042511018,1.15027683303516,1.47184008955575,1.1645922836391,1.16421021867864,1.16500277458572,1.16534270632734,1.16418386149619,1.16078119521775,1.08387208003205,1.14182085488876,1.15984483712478,1.16064070379388,1.050032057798,1.42296874229996,1.16443764294447,1.1138021765898,1.17068308675174,1.16439721814762,1.13790124698334,1.16497441988711,1.11843038269101,1.15399479142722,1.15607015172686,1.16432061741859,1.1630817096693,1.1229885263426,1.16537873710388,1.12903417627521,0.819985766048233,1.1263343592726,1.71685520791242,1.16525668630399,1.16465325345871,1.15476374215494,1.16532268883655,1.15564761066599,1.59807150242555,1.1653784737687,1.16368084473452
"hsa-miR-624-3p",1.54595776844336,1.71702289480244,1.81436855621819,2.18066728513532,1.68453875842924,2.00680197815406,1.70848495939074,1.83592206552615,1.83036994673239,2.35802330479081,2.59591009004768,2.10892673232377,2.06902588581707,1.80494810543572,2.04299186743702,1.78808152080979,1.79976936679138,1.78546852671848,1.77033737673053,2.27305930827656,1.71406781258885,1.99522661148354,1.86313489715059,1.76213274409865,1.48990999544227,1.78290102135904,1.66736860538207,2.08486633381234,1.7843369944145,1.66655809671549,1.83266148548039,1.66813353946127,1.74054527556723,1.78815084434799,2.29263070053682,2.43774130493569,1.62773033415094,1.79269811883767,1.70630299222308,1.59863117639102,1.74892166232236,1.8909956256559,2.15584290773447,1.82902505046171,1.75937987068159,1.81792623695126,1.69192720908122,1.75638342516047,1.79072543337378,1.82695680076686
"hsa-miR-625-5p",1.52095681451395,1.75548680755979,1.7034347532577,1.73551918615402,1.79210823663547,2.03675108822243,1.73060377219133,1.86470294143652,1.81197950601382,2.2576101845606,2.29905997734837,1.79729910434781,1.6072825116434,1.85042010458542,1.81587457401428,1.83456637231807,2.28401752709876,1.84597560448265,1.84020573933863,1.64713039352957,2.08579318120096,1.82603452572647,1.94537896154858,1.98596414406471,1.51623474422182,1.84060810898335,1.7277016002649,1.75981223562275,1.83065316147324,2.50745444097294,1.83301782131598,2.39866659283508,1.77591193800481,1.83770884240349,2.15071326672977,1.8113092872372,2.18729930512362,2.1015529700751,1.77193543058436,1.85183364848172,1.77017743958842,1.74961821464956,2.20283560938373,2.33304365869619,1.72694881815009,1.84221134873104,1.79307167711447,1.80706220070206,1.82942840630563,1.83874028544523
"hsa-miR-626",2.33983385087885,2.33437184976476,2.33661325954338,2.42020021038836,1.96006677773951,2.10844259342448,2.05726181755372,1.61915062700105,2.26555552838281,2.08544562610883,2.16855676975085,2.2914058975114,1.99868220035199,1.96410563160156,1.96769549953662,2.7345603768626,1.91865942363592,2.29373281758081,2.24116198700136,2.31014306639708,2.2340775121786,2.25358097858746,2.18017207152675,2.08141421562732,2.04672734300808,2.2689448815247,2.07207287928256,2.3400897207262,1.94042849156927,2.07457699036533,2.43439874833053,2.04926034195575,2.40119851591246,2.24426433223518,2.43949263691106,2.2820786940036,2.1288554923447,2.33059768399967,2.00403350489772,0.372867950389006,2.02759853776932,2.41528019331864,2.64185634443056,2.27120284988524,2.16668773387198,2.48831748934749,2.34593271744318,2.43591395500003,2.13821312704211,2.45676394559546
"hsa-miR-627-3p",1.76618975907574,1.67535143096829,2.09083733945038,1.09007174251326,1.02287276049029,2.12576260150268,2.07006837614337,2.22429031831311,1.25203467514142,2.03935702243445,1.9852914767577,1.82104992105988,1.64040861515794,2.04570220924973,1.43657041200488,1.84404993642379,1.79156351087839,1.74628840246451,1.86229775982819,1.84764756944286,1.68075829448668,1.75108881776409,1.61880308496008,1.77081084818554,2.09219128354919,2.23273744337336,1.71309022572965,2.17456197330181,1.86532297025293,1.52125792674043,2.03445450382661,2.09066462300806,1.30063328589382,2.2691600476346,1.13600268907912,1.79844468690601,1.85849810150441,2.31123898129169,1.47072298268583,1.67148312762647,1.96349853019669,1.85244067339969,1.80099669706035,2.08275248917217,1.72222184681865,1.90180354870088,2.06627023184115,1.68546908126528,2.23222359852872,1.96126096485297
"hsa-miR-627-5p",0.216116229903922,0.219281288161935,0.209300445715707,0.217784168172813,0.217959493569622,0.214946403053737,0.218505905614365,0.219936437329073,0.217908236302493,0.217903349102903,0.21774293637486,0.218188109422924,0.227531691820761,0.217765524469454,0.217747426401113,0.217860881945896,0.217958773575141,0.217664147983145,0.21784311045718,0.221763273495824,0.21690690001092,0.218276387278499,0.217435025088088,0.206232666033291,0.20957149992834,0.217778560378758,0.210588284293592,0.216333769698659,0.217957093006027,0.219379159485034,0.21803139565813,0.220540799385186,0.217760965961548,0.218909201712775,0.217445735182212,0.218464278756713,0.216592494688762,0.217849812885533,0.218405125230786,0.210426948606494,0.221126676962196,0.219272630166241,0.216964990982563,0.217977276133784,0.217586886703427,0.218123898513152,0.214236160226496,0.218549033507331,0.217894206858103,0.218083941090829
"hsa-miR-628-3p",0.786400456417912,0.705441749706609,0.704226644538199,0.70323933839748,0.713460161336993,0.619263267881622,0.696777013366712,0.713783119907994,0.717880592084904,1.08511380850677,0.718419782473634,0.717735176237246,0.661357051002903,0.721214754543487,0.721059781723639,0.721188301777278,0.721138790247499,0.721366124131114,0.720518565341299,0.689343513372084,0.715036525460669,0.717508691918003,0.7160335325076,1.05534610254106,0.674849690427339,0.908614440841498,0.6903733164902,0.709780145935201,0.721013972038009,0.711260640260206,0.719384767381335,0.702858682882574,0.716349045360537,0.718887279109131,0.719417262029024,0.717409853709877,0.705829777529212,0.721155109903464,0.708873072685722,1.04569902036516,0.715401200847583,0.704872493104312,0.719673724253544,0.720955703624333,0.715253856585364,0.720889204010767,0.714786013428667,0.702739025403347,0.721087436467514,0.720724129231448
"hsa-miR-628-5p",0.558968883752311,0.571255447122919,0.572242849892637,0.56696724576785,0.577440758621183,1.07145276592191,0.56542020169727,0.576515527073951,0.579610977061316,0.555040428574504,0.580612947877087,0.579848968619989,0.534188684262219,0.582400831173994,0.58248908952741,0.582240663605158,0.582102097857497,0.582492348185305,0.582017264045306,0.559636947076997,0.577837070193941,0.580412145454181,0.579120472349166,0.533426117301397,0.884601991854797,0.582379252093972,0.558700630534035,0.575467067057606,0.582143339300838,0.574601260076051,0.581292822684333,0.568728961203612,0.579692123035179,0.580273119873564,0.581111257059945,0.579596204550615,0.571440952469529,0.582260674633264,0.573117958065588,0.368060872630578,0.578043509376352,0.56982685645335,0.581380469564711,0.582166849672477,0.578618083428414,0.582059011402178,0.913073884351797,0.567827931263511,0.582208325593978,0.581903604590134
"hsa-miR-629-5p",1.93542970686121,1.9836583002141,2.21411861896805,1.09538038410399,2.00911033539198,1.58608739712355,1.90302316075506,1.89297810545257,1.87007483331342,1.7153969560351,1.17361313481876,1.06426752807764,2.0813010128766,1.6091440873283,1.67536271307346,1.4486851026961,1.28258039564507,1.58946354307672,2.05667001504633,1.86389703600578,1.70248437690868,1.86727808809372,1.61149383215648,1.92363232026793,1.74953848602932,1.53738726039529,1.86166178455175,2.05202512189837,1.7368276441231,2.22465879904013,0.841722951722684,1.93126802699045,1.43585792722804,1.67048834505456,1.60536906383098,1.60610525369977,1.67962267121383,1.69462937027089,1.93326861257342,1.82935119052108,1.74301284509628,0.938679129363438,0.797142198474938,2.00823533718541,1.61394589125583,1.51083208894073,1.33213809168717,1.27099199491564,1.22379118267437,1.11534715930423
"hsa-miR-630",2.36659838261551,1.33331319305465,3.37624946657206,3.6924655632281,2.04361045534433,2.15366094575626,3.31343265173819,2.32566519834698,2.13624498271529,2.87062104334676,2.27043287387507,1.87375061963908,2.17303687240982,2.83898808918632,2.29656573686194,1.90831039211963,2.52113097993023,1.38000431512886,2.39334673054163,2.26672522616877,2.32809849724114,1.65126067966702,2.44089920942713,1.0515622566441,4.17337879529164,2.80225624072268,2.21937360220625,2.89208915937128,1.06133727294267,1.75162299890711,1.05809606838306,1.76711263774714,2.72372253925365,1.94979549495989,2.10545012715174,2.49981078309861,2.19061761646844,1.3789377221763,2.23130703227019,2.59940582245134,2.76873794202979,2.23635867908754,2.31275660749711,1.42514672290896,2.04987794767167,2.56724249254386,2.70705330677976,1.30805659436422,2.10945736224415,2.19823134152058
"hsa-miR-631",1.33342686835992,1.89551315474089,1.3104448130425,1.36093706399879,1.42054473225996,1.81185795542515,1.43344144764454,1.41141731766192,1.51712964638606,1.84114567483223,1.41967870870662,1.89153605084723,1.28576748495525,1.44207179129831,1.44354682875606,1.43677592969504,1.4359575339397,1.44164136896191,1.43328619052253,1.59818892954957,1.77810790646895,1.44037219687926,1.42840464557565,1.87289771628258,1.35316354914764,1.44185806591891,1.68803936725401,1.38954878033878,1.43745825859747,1.40741772941137,1.45200598119353,1.39127361197843,2.0285762197574,1.43241443242556,1.43597767426579,1.44275401409239,1.3447058995115,1.43677434308848,1.39476555546048,0.860856878363415,1.45668127576689,1.41477548545862,1.44630141700267,1.43837735253952,1.44801127338887,1.44197441413068,1.42459490733363,1.4565621195547,1.43486524670275,1.43888168965566
"hsa-miR-637",0.216116229903922,0.219281288161935,0.209300445715707,0.217784168172813,0.217959493569622,0.214946403053737,0.218505905614365,0.219936437329073,0.217908236302493,0.217903349102903,0.21774293637486,0.218188109422924,0.227531691820761,0.217765524469454,0.217747426401113,0.217860881945896,0.217958773575141,0.217664147983145,0.21784311045718,0.221763273495824,0.21690690001092,0.218276387278499,0.217435025088088,0.206232666033291,0.20957149992834,0.217778560378758,0.210588284293592,0.216333769698659,0.217957093006027,0.219379159485034,0.21803139565813,0.220540799385186,0.217760965961548,0.218909201712775,0.217445735182212,0.218464278756713,0.216592494688762,0.217849812885533,0.218405125230786,0.210426948606494,0.221126676962196,0.219272630166241,0.216964990982563,0.217977276133784,0.217586886703427,0.218123898513152,0.214236160226496,0.218549033507331,0.217894206858103,0.218083941090829
"hsa-miR-638",0.645430568110924,0.662284027323522,0.661981508959811,0.658886966723143,0.669551529859929,0.583656509472703,0.65438337138117,0.669509961497025,0.770740425604398,0.642271744553663,0.674070566972384,0.6732814445552,0.619582332307607,0.676517910276777,0.676455410086219,0.676431584985458,0.676339823005756,0.676653821345841,0.675919405979553,0.793709849473013,0.670803224109087,0.673409286499552,0.672062739743479,1.01806797719582,0.634639019486357,0.676513108681824,1.11519867617447,0.666911729133111,0.676275467299176,0.667190846897323,0.674927967583329,0.65964811418841,0.672482077231242,0.774373580258121,0.674877039924468,0.673037325206253,0.662579652746618,0.676417668795608,0.6651093473377,0.415578634770881,0.670850868896815,0.661331004440613,0.675137500730338,0.676245994413457,0.671277341467397,0.676163270416194,1.00651361499317,0.658930985705773,0.67635091066061,0.6760006906026
"hsa-miR-639",1.28707745496596,1.41259817223626,1.78158959233123,1.91580881972412,1.41472422236439,0.893524111652892,1.71016358198676,1.85060145046918,2.12009640255463,1.4483187854885,1.68203186161658,1.67448366948259,1.70081993171936,1.57638349881618,0.876993408861696,1.83278477204932,1.21493193728759,1.56750076854009,1.39076762706292,1.39912981712184,1.7915592023145,1.60617930875692,1.22969320893666,1.80503989755198,1.03764421339763,1.51149861938624,1.99481339840915,1.37725786518447,1.86407455806488,1.8532205283489,1.71300996863336,1.5763754306595,1.97968202971454,1.62994195496476,1.83817011129325,1.12254275773134,1.91038654473453,2.29096943241219,1.82394310636545,1.77846664853953,1.02427620024184,1.48173432270156,1.9110314467055,1.76802426769093,1.55729843155065,1.99663323230249,1.43998134001319,1.71300396770831,1.72524738447072,1.99536181786254
"hsa-miR-640",1.96097855083603,1.41509257225101,1.89194923618038,1.78836952272232,1.52531825336277,2.02645730215955,1.37657426673352,1.50725266820202,1.78497655950636,2.19091139493096,1.95646655408932,1.7716903635982,1.88900857225625,1.73471088400393,1.20220643385804,1.96944994384072,2.15246830228906,1.76159237334055,1.75651885799182,1.72758799622864,1.27856879066231,1.86757713653105,1.39391961011934,1.85700906896011,1.64016980623512,1.74839455152548,2.30794229711974,1.55920289264135,1.84779531099614,2.34388308665443,2.28494642750897,1.94580954313495,2.25258345215287,2.65613633100392,1.71483522610055,1.91453999311473,2.26532491615058,2.5224094041075,1.69898348586957,1.01412018122531,2.28653777737605,1.10728641390307,1.25788290566526,2.0452722703238,1.65622070148248,1.45539997869071,0.989293597214921,1.17804294088556,1.71520248282661,1.51667424936766
"hsa-miR-641",0.667366157197073,0.749962097070482,0.684717538548562,0.682678385843262,0.693150328851116,0.602804030387857,0.677169180227022,0.693316013999467,0.697306990921528,0.66444971915942,0.69792446566676,0.697181766795148,0.641960447230278,0.700556880874832,0.700443753182916,0.700500659114383,0.700430376680286,0.700701658605804,0.699906586668482,0.670060679165111,0.694577428732401,0.697133088376448,0.695714205650221,0.63348626783489,0.656273091756889,0.700559332821031,0.670649520934614,0.690017340874626,0.700333800112132,0.690883217968149,0.698834706559311,0.682876470835984,0.69609650655848,0.698215157435481,0.698829089707951,0.696900641848751,0.685839715418636,0.700476705282992,0.688635853088991,1.99577580343132,0.694766692959902,0.684745006415046,0.699084386610705,0.700288362453592,0.694924124711376,0.700214703328656,0.694316654548709,0.682442007328437,0.700408910228889,0.700051067820575
"hsa-miR-642a-3p",1.84721027793193,1.44148635744392,1.54293632933882,1.99252301615831,1.84535191393573,1.34939625146938,1.81945136700109,1.7492134877802,1.45093590028059,1.44872478822383,1.80759870474825,1.45833624771602,1.25074068606292,1.47289700793255,1.4726467956859,1.46647800818181,1.46362161514807,1.47383415678107,1.46739058729814,1.85386869931393,1.43863352341451,1.48421487951007,1.4653488345777,1.30533046000879,1.33529216547051,1.47189683147571,1.41928714045284,1.43797985768386,1.46574593427383,2.10922106318496,1.47727276748315,1.36899597212107,1.82413783452236,1.46035876567989,1.46173982835881,1.46369192413764,1.39062528291794,1.46730954308875,1.41791408426281,0.918430411006384,1.47491910207198,1.44214501903167,1.47166310184986,1.46752167231697,1.45914386741243,1.47118503705844,1.44203579560775,1.47272763383239,1.46356454792809,1.46453881132187
"hsa-miR-642a-5p",1.81857037615762,1.81794151200239,1.64535916813174,1.86301040183624,1.76009903414632,1.66411067982795,1.85200675436459,1.88232011110197,2.38350225722033,1.20430517141276,1.5949266706074,1.45913227565581,0.98847463167398,1.97805970492388,1.56115531699527,2.10930152826814,1.58339063927436,1.56447802416795,1.36559924516601,1.45740741595726,1.70564757760992,1.26274959121375,0.804376936704463,1.39387610756293,1.23722340737697,1.48535485265734,1.17724345047626,1.79310587925015,1.41682720245336,1.28014824761506,1.67182538341868,1.34911501134185,1.88253775248663,2.0934738483211,1.777921755212,1.75928782698254,1.76158937702436,2.12813769518061,1.20527531570627,1.13215170646031,0.951966649602291,1.81172410904475,1.31796882179085,1.91174218300666,1.83353868924437,1.64464065435255,1.27267984906395,1.73851222334874,1.8087622591289,2.16076400280579
"hsa-miR-643",1.51572988002967,1.82790883006184,1.72251613775107,2.12563520350236,1.80205976148082,2.29521202773884,1.73269460802888,1.81441503276305,1.81092233959756,1.71020487715991,1.78769904246195,1.80052660906465,1.60765801877147,1.84745121235329,1.81822948752063,1.8316707132469,1.83338083703232,1.84373913100891,1.95359653074078,1.80128597367618,2.09005752010555,1.83615693349261,1.77739330042958,1.43755199375936,1.85196761482532,1.83942657822745,1.73312883486813,1.76565343693755,1.82834985271153,1.74597206006079,2.53945669434403,1.73962156826194,1.96090505702308,1.83780728784981,1.81610207177924,1.8125454954064,2.02090663148205,1.83533776297315,1.77718571509295,1.23666779640362,2.16981626115413,2.74727817181789,1.86024760652145,2.33081823072089,2.22852291681106,2.44187505570434,1.79138181637981,2.48851507353913,1.82725167299158,1.8363810470355
"hsa-miR-644a",1.94690949154102,2.05182413618553,2.5138120038277,1.9829665737931,2.06270037751583,1.90867914342832,1.9828361954699,2.60012915905084,2.117987430141,2.22762945828861,1.94672892805049,2.29535149036276,1.78462201222251,2.42797135542745,2.12049460440197,2.1890824343663,2.1534880306802,2.1626246640955,2.12769494014794,2.46837245777714,2.28090462158448,2.80964627809394,2.07491328867006,2.10411738387431,1.96586310609337,2.56309330014888,2.84783972391174,2.00855782579616,2.17952218053624,2.78419972922613,2.56418092803068,1.97324428760756,2.86563809043936,2.50510094438037,2.17634138971841,2.65741760798161,2.32083996837455,2.17806742059324,2.9683748586405,1.65499402967523,2.07748683191619,2.01107556688842,2.12170113235296,2.15505530562282,1.96760504653749,2.16373469754235,2.01193497372768,1.98178708773767,2.19581491332105,2.18754360502123
"hsa-miR-648",0.506766180809688,0.516655646082419,0.517665737268619,0.51270306157768,0.522292890725796,0.464278833932376,0.512048921381174,0.520952366973976,0.523465927854384,0.502509621304776,0.524527268482391,0.523885187529312,0.484679168092661,0.525962197896287,0.526112381242313,0.525793572350711,0.525653982535073,0.526023113550902,0.525708258582958,0.966455227038084,0.52215050173111,0.524552811113087,0.523170865232088,0.484387944650658,0.498076549459821,0.525938821001516,0.505437226798194,0.520059991996101,0.525737415186979,0.519226650502848,0.56049789422304,0.514270831217208,1.07153029221027,0.524131109955569,0.524862606275043,0.523567883432748,0.516773049117697,0.525824301768702,0.518052048860504,0.33956308503419,0.52284709284598,0.515070529379357,0.525126168472372,0.525784290704335,0.522915321580039,0.525674408035135,0.520931563155467,0.513668083327939,0.525786964485915,0.525528910801117
"hsa-miR-649",1.27848368207393,2.24341781816461,2.29496377391423,2.06696841123154,1.60212676870018,1.39652531787056,2.27436541780445,2.49658636909694,1.68883101733313,1.9993079808076,1.22724854990657,1.75001239940749,2.18277444360201,1.75827272604101,1.44933983997061,1.77966895970746,2.06285367210247,1.75252798424897,1.74959649152243,1.66472269879542,2.25168506205378,1.45303152640788,2.45123833664294,1.93345176803832,1.72340124132196,1.93541255754454,1.61050083079242,1.76810529342937,1.78150733806485,1.57284869654084,1.65143288626493,1.6298964461592,1.72045493638527,1.77692871168199,1.77431345486487,2.548538442568,2.02460267385445,1.77399636306723,1.63250399764707,1.0902639009781,1.64874940668556,2.08394052595885,2.07836123280791,2.12416419614224,1.39717264231898,1.66308880529662,2.11605589540279,1.44632776322988,1.79078813069179,1.78006113914805
"hsa-miR-650",1.59424064844857,1.7885351715065,1.68494005124229,0.950890121503403,1.56560034603644,1.69786838311463,0.985982267223906,2.00722172163814,1.42079601970136,1.15109489210286,1.66616518367812,1.20245183199255,1.74744827856791,2.13412195963897,1.73403847133736,2.23244087653312,1.32151461727538,2.13097172691623,1.43334985806616,1.28349393876492,1.36527246423603,1.46514294600452,0.766023054081804,1.51865856662623,0.921871938126115,1.99312724682558,1.12641290742715,1.90703873837478,1.26696777069209,1.78155218227592,1.80415616445726,1.04512758458483,1.86229156084368,1.89828638116622,2.00530500728997,1.61368568054186,1.69961531497979,2.15052294125303,1.58543568731187,1.1607969262744,1.42379837007837,1.83514837428982,1.59736847131592,1.66213047281801,1.64653480308743,1.48525480277123,1.83694059306728,1.80252050371873,1.93360033755635,2.12615573380823
